time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-19T19:31:35.104Z,63.5172,-147.2775,7.4,1.3,ml,,,,0.4,ak,ak19244558,2018-04-19T19:35:19.320Z,"84km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T19:27:15.900Z,63.7235,-152.6353,12,3.1,ml,,,,1,ak,ak19244541,2018-04-19T19:35:19.051Z,"163km S of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-19T19:11:48.260Z,33.87,-117.5091667,2.48,0.85,ml,27,49,0.04355,0.11,ci,ci37918191,2018-04-19T19:51:50.346Z,"1km SE of Home Gardens, CA",quarry blast,0.22,0.36,0.092,12,reviewed,ci,ci
2018-04-19T18:59:07.651Z,57.5284,-152.3278,19.9,2.5,ml,,,,0.86,ak,ak19244533,2018-04-19T19:27:35.073Z,"29km S of Kodiak, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-04-19T18:57:47.759Z,60.86,-149.7612,25.3,2.2,ml,,,,0.67,ak,ak19244529,2018-04-19T19:27:35.300Z,"40km S of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T18:56:58.320Z,36.2703,-97.506,4.16,1.7,ml,,49,0.206,0.29,us,us1000dnw4,2018-04-19T23:48:50.040Z,"19km W of Perry, Oklahoma",earthquake,0.9,2.3,0.054,45,reviewed,us,us
2018-04-19T18:56:40.040Z,38.7644997,-122.7421646,3,1.17,md,11,106,0.0119,0.02,nc,nc73001446,2018-04-19T21:26:01.912Z,"2km SE of The Geysers, CA",earthquake,0.83,0.94,0.1,4,automatic,nc,nc
2018-04-19T18:54:23.639Z,37.5448,-116.5388,0,0.7,ml,6,280.74,0.264,0.2006,nn,nn00630969,2018-04-19T19:34:23.349Z,"64km ESE of Goldfield, Nevada",earthquake,,0,1.24,5,reviewed,nn,nn
2018-04-19T18:53:58.671Z,59.4673,-153.0446,92.7,1.8,ml,,,,0.41,ak,ak19244526,2018-04-19T18:58:27.685Z,"76km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-04-19T18:48:39.710Z,37.4801667,-121.7591667,6.88,0.68,md,12,108,0.04428,0.09,nc,nc73001436,2018-04-20T03:13:46.449Z,"14km NNE of Alum Rock, CA",earthquake,0.32,0.73,0.177,11,reviewed,nc,nc
2018-04-19T18:48:34.854Z,63.0421,-151.6075,9.7,1.5,ml,,,,0.71,ak,ak19244524,2018-04-19T18:53:16.179Z,"110km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-19T18:44:33.080Z,36.2777,-97.5133,4.74,1.7,ml,,52,0.206,0.38,us,us1000dnvl,2018-04-19T23:42:16.040Z,"20km W of Perry, Oklahoma",earthquake,0.9,2.5,0.057,40,reviewed,us,us
2018-04-19T18:44:30.930Z,60.3938,-147.5247,7.7,1.8,ml,,,,0.88,ak,ak19244398,2018-04-19T18:50:05.314Z,"76km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T18:44:12.310Z,45.178,-112.4325,-2,1.55,ml,8,128,0.283,0.2,mb,mb80290659,2018-04-19T22:35:23.040Z,"16km ESE of Dillon, Montana",quarry blast,0.83,31.61,0.359,2,reviewed,mb,mb
2018-04-19T18:18:54.650Z,34.0235,-117.2163333,13.83,1.38,ml,50,53,0.08411,0.21,ci,ci37918183,2018-04-19T18:31:00.130Z,"5km SW of Redlands, CA",earthquake,0.3,0.51,0.171,21,reviewed,ci,ci
2018-04-19T17:53:23.440Z,38.7891655,-122.73983,1.09,1.09,md,14,97,0.01851,0.05,nc,nc73001406,2018-04-19T18:28:03.246Z,"2km NE of The Geysers, CA",earthquake,0.24,0.67,0.25,6,automatic,nc,nc
2018-04-19T17:53:13.693Z,60.9443,-150.8222,20.1,1.3,ml,,,,0.28,ak,ak19244392,2018-04-19T17:56:42.411Z,"38km NE of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-04-19T17:39:40.800Z,43.553,-111.2195,2.08,0.97,ml,8,265,0.164,0.11,mb,mb80290654,2018-04-19T22:38:27.540Z,"10km WSW of Victor, Idaho",earthquake,1.24,4.94,0.478,4,reviewed,mb,mb
2018-04-19T17:29:56.976Z,61.4382,-148.6531,39.3,1.5,ml,,,,1.18,ak,ak19244270,2018-04-19T17:33:17.221Z,"23km ESE of Butte, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-04-19T17:20:48.320Z,38.814167,-122.7991638,1.86,0.46,md,8,153,0.01446,0.04,nc,nc73001396,2018-04-19T17:22:22.684Z,"6km NW of The Geysers, CA",earthquake,0.55,0.69,0.06,2,automatic,nc,nc
2018-04-19T17:19:37.670Z,33.4845,-116.7811667,6.18,0.8,ml,26,71,0.08862,0.12,ci,ci37918151,2018-04-19T17:51:48.540Z,"9km ENE of Aguanga, CA",earthquake,0.2,0.77,0.108,21,automatic,ci,ci
2018-04-19T17:15:40.940Z,33.4848333,-116.7798333,6.09,0.58,ml,17,58,0.08786,0.1,ci,ci37918143,2018-04-19T17:38:43.465Z,"9km ENE of Aguanga, CA",earthquake,0.23,0.76,0.141,15,automatic,ci,ci
2018-04-19T17:10:56.730Z,33.5061667,-116.7956667,4.58,0.94,ml,28,61,0.07659,0.15,ci,ci37918127,2018-04-19T17:33:13.438Z,"10km NE of Aguanga, CA",earthquake,0.2,0.46,0.129,24,automatic,ci,ci
2018-04-19T17:09:26.660Z,38.8120003,-122.8271637,2.13,0.44,md,10,174,0.003501,0.05,nc,nc73001391,2018-04-19T17:11:03.190Z,"7km WNW of The Geysers, CA",earthquake,0.7,0.63,0.13,2,automatic,nc,nc
2018-04-19T17:08:33.597Z,62.587,-151.155,84.1,2.8,ml,,,,0.51,ak,ak19244124,2018-04-19T17:21:13.875Z,"61km WNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-04-19T17:05:08.250Z,33.5065,-116.7943333,5.38,0.54,ml,16,104,0.07563,0.06,ci,ci37918119,2018-04-19T17:23:16.399Z,"10km NE of Aguanga, CA",earthquake,0.17,0.57,0.078,10,reviewed,ci,ci
2018-04-19T16:52:18.740Z,-32.7389,-71.1321,53.43,4.2,mwr,,86,0.225,0.59,us,us1000dnuk,2018-04-19T21:59:58.721Z,"9km ENE of Hacienda La Calera, Chile",earthquake,3.7,4.9,0.089,12,reviewed,us,us
2018-04-19T16:49:46.570Z,36.838665,-121.190834,0.67,1.29,md,6,216,0.08907,0.21,nc,nc73001371,2018-04-19T19:42:02.918Z,"13km ENE of Tres Pinos, CA",earthquake,1.74,17.68,0.11,5,automatic,nc,nc
2018-04-19T16:42:19.412Z,66.2508,-157.4801,0,1.6,ml,,,,0.73,ak,ak19244115,2018-04-19T16:53:31.687Z,"77km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-04-19T16:06:55.880Z,59.1589,-153.0681,75.1,2,ml,,,,0.29,ak,ak19243994,2018-04-19T16:14:06.209Z,"98km SW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-04-19T15:52:15.620Z,38.8120003,-122.8296661,0.24,0.8,md,11,95,0.01066,0.04,nc,nc73001361,2018-04-19T16:29:03.607Z,"7km WNW of The Geysers, CA",earthquake,0.26,0.59,0.24,3,automatic,nc,nc
2018-04-19T15:15:05.280Z,38.8240013,-122.8560028,1.25,0.57,md,7,121,0.01641,0.02,nc,nc73001351,2018-04-19T16:41:02.724Z,"10km WNW of The Geysers, CA",earthquake,0.43,0.98,0.02,2,automatic,nc,nc
2018-04-19T14:54:20.290Z,34.1068333,-118.249,11.38,1.76,ml,53,39,0.04092,0.2,ci,ci37918087,2018-04-19T16:30:59.780Z,"2km NE of Silver Lake, CA",earthquake,0.2,0.29,0.217,54,reviewed,ci,ci
2018-04-19T14:40:50.800Z,37.1276665,-121.5288315,7.51,1.39,md,8,117,0.07197,0.03,nc,nc73001346,2018-04-19T16:14:02.533Z,"9km ENE of San Martin, CA",earthquake,0.52,1.19,0.12,6,automatic,nc,nc
2018-04-19T14:37:07.220Z,53.189,-163.3627,51.89,4.5,mb,,173,2.631,1,us,us1000dnn4,2018-04-19T18:40:22.721Z,"185km S of False Pass, Alaska",earthquake,7.3,16.6,0.101,29,reviewed,us,us
2018-04-19T14:30:56.273Z,38.3671,-118.9152,7.2,0.7,ml,4,179.02,0.342,0.0593,nn,nn00630972,2018-04-19T19:15:54.807Z,"30km SW of Hawthorne, Nevada",earthquake,,23.3,0.07,2,reviewed,nn,nn
2018-04-19T14:07:11.060Z,36.0646667,-117.8343333,1.26,1.12,ml,17,110,0.05536,0.1,ci,ci37918063,2018-04-19T16:18:36.284Z,"10km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.135,11,reviewed,ci,ci
2018-04-19T14:00:19.781Z,63.3391,-145.5734,9.5,0.7,ml,,,,0.65,ak,ak19243843,2018-04-19T18:26:39.180Z,"61km SSW of Deltana, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-04-19T13:49:41.648Z,36.6765,-115.8032,8.1,0.7,ml,16,131.8,0.129,0.1054,nn,nn00630945,2018-04-19T17:03:06.073Z,"54km NNE of Pahrump, Nevada",earthquake,,2.4,0.21,11,reviewed,nn,nn
2018-04-19T13:48:58.918Z,36.6829,-115.8205,8.9,0.5,ml,11,129.98,0.116,0.1276,nn,nn00630944,2018-04-19T16:53:48.351Z,"54km NNE of Pahrump, Nevada",earthquake,,2.1,0.16,7,reviewed,nn,nn
2018-04-19T13:46:02.299Z,59.8433,-151.0216,48.5,1.7,ml,,,,0.49,ak,ak19243841,2018-04-19T13:52:49.782Z,"19km NE of Fritz Creek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-04-19T13:41:08.690Z,38.7836685,-122.7365036,1.45,1.08,md,11,106,0.0004643,0.03,nc,nc73001341,2018-04-19T15:47:02.390Z,"2km ENE of The Geysers, CA",earthquake,0.37,0.59,0.19,4,automatic,nc,nc
2018-04-19T13:37:42.590Z,33.5023333,-116.7901667,6.66,0.62,ml,19,95,0.07685,0.12,ci,ci37918047,2018-04-19T16:39:16.420Z,"10km NE of Aguanga, CA",earthquake,0.21,0.41,0.083,7,reviewed,ci,ci
2018-04-19T13:34:39.050Z,2.1875,96.2517,38.76,4.8,mb,,149,1.587,0.75,us,us1000dnl9,2018-04-19T15:20:10.040Z,"35km SSW of Sinabang, Indonesia",earthquake,7.9,4.8,0.09,38,reviewed,us,us
2018-04-19T13:30:57.530Z,38.7553333,-122.7041667,2.06,0.35,md,13,87,0.01123,0.06,nc,nc73001336,2018-04-20T03:33:17.997Z,"2km SSW of Anderson Springs, CA",earthquake,0.38,0.78,0.181,4,reviewed,nc,nc
2018-04-19T13:26:30.740Z,19.2958336,-155.7935028,8.39,1.99,md,40,109,0.0784,0.17,hv,hv70085601,2018-04-19T13:29:53.060Z,"19km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.6,0.49,0.15,11,automatic,hv,hv
2018-04-19T13:17:35.550Z,46.837,-121.9691667,7.47,-0.19,md,4,231,0.08906,0.09,uw,uw61364107,2018-04-19T15:19:45.020Z,"22km E of Eatonville, Washington",earthquake,0.72,1.62,0.069,4,reviewed,uw,uw
2018-04-19T13:16:55.030Z,38.9979,144.2015,45.34,4.5,mb,,140,2.906,0.92,us,us1000dnl3,2018-04-19T15:13:11.040Z,"201km ESE of Yamada, Japan",earthquake,8.6,7.7,0.066,68,reviewed,us,us
2018-04-19T13:16:11.580Z,39.2875,-122.7701667,6.96,1.44,md,11,52,0.1316,0.08,nc,nc73001331,2018-04-20T06:38:03.200Z,"18km NE of Upper Lake, CA",earthquake,0.38,1.48,0.225,14,reviewed,nc,nc
2018-04-19T13:15:02.280Z,41.3569,-100.176,5,3.3,mb_lg,,60,1.381,0.92,us,us1000dnku,2018-04-20T04:26:05.765Z,"31km ESE of Stapleton, Nebraska",earthquake,2.9,1.8,0.044,134,reviewed,us,us
2018-04-19T13:07:54.051Z,63.5441,-150.6773,0,1.6,ml,,,,0.68,ak,ak19243834,2018-04-19T13:15:54.967Z,"87km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T13:06:31.961Z,64.7432,-150.8227,7.8,1.6,ml,,,,0.73,ak,ak19243832,2018-04-19T13:10:12.268Z,"30km SSW of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-19T13:05:32.530Z,33.4866667,-116.7846667,6.82,0.52,ml,21,94,0.08793,0.14,ci,ci37918039,2018-04-19T16:04:57.861Z,"9km ENE of Aguanga, CA",earthquake,0.23,0.72,0.117,8,reviewed,ci,ci
2018-04-19T12:54:44.382Z,66.7103,-148.1338,6.8,1.8,ml,,,,0.56,ak,ak19243829,2018-04-19T13:08:31.393Z,"108km ESE of Coldfoot, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T12:45:56.236Z,59.3018,-136.7299,0,2.3,ml,,,,1.04,ak,ak19243825,2018-04-19T12:51:23.767Z,"73km W of Haines, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-19T12:35:43.810Z,38.8175011,-122.7779999,1.93,0.88,md,13,106,0.004727,0.04,nc,nc73001306,2018-04-19T13:59:03.094Z,"5km W of Cobb, CA",earthquake,0.33,0.5,,3,automatic,nc,nc
2018-04-19T12:28:50.580Z,-27.2162,-64.5371,10,3.7,ml,,121,4.114,0.64,us,us1000dnu0,2018-04-19T21:04:22.467Z,"44km NE of Termas de Rio Hondo, Argentina",earthquake,3.4,2,0.105,12,reviewed,us,us
2018-04-19T12:19:26.350Z,47.4071667,-122.6025,24.96,0.84,ml,5,186,0.1885,0.03,uw,uw61364102,2018-04-19T15:26:30.480Z,"2km ESE of Burley, Washington",earthquake,2.31,1.17,0.043,2,reviewed,uw,uw
2018-04-19T11:56:07.610Z,35.9831657,-120.5496674,9.51,1.38,md,10,134,0.026,0.09,nc,nc73001296,2018-04-19T13:33:03.951Z,"14km NW of Parkfield, CA",earthquake,1.43,3.07,,1,automatic,nc,nc
2018-04-19T11:38:46.390Z,33.4925,-116.8163333,-1.22,0.21,ml,17,119,0.09821,0.28,ci,ci37918015,2018-04-19T16:01:53.994Z,"7km NE of Aguanga, CA",earthquake,0.47,1.68,0.109,4,reviewed,ci,ci
2018-04-19T11:38:27.050Z,40.2176,142.3858,49.16,4.9,mb,,138,1.158,0.62,us,us1000dnk9,2018-04-19T14:56:00.839Z,"74km NNE of Miyako, Japan",earthquake,6.4,4.6,0.041,186,reviewed,us,us
2018-04-19T11:37:59.370Z,40.221,-120.8334,8.7,1.1,ml,6,272.26,0.181,0.1609,nn,nn00630971,2018-04-19T19:06:40.272Z,"13km NE of Greenville, California",earthquake,,7.7,0.01,2,reviewed,nn,nn
2018-04-19T11:16:57.290Z,38.8073349,-122.7886658,0.66,0.55,md,12,102,0.005224,0.04,nc,nc73001286,2018-04-19T12:40:02.651Z,"4km NW of The Geysers, CA",earthquake,0.26,0.38,0.23,3,automatic,nc,nc
2018-04-19T10:37:06.130Z,34.0606667,-117.2746667,16.44,1.46,ml,57,36,0.07611,0.2,ci,ci37917999,2018-04-19T13:09:35.820Z,"2km NW of Loma Linda, CA",earthquake,0.23,0.51,0.143,27,reviewed,ci,ci
2018-04-19T10:32:43.850Z,36.0334,-97.9092,5,2.8,mb_lg,,41,0.101,0.19,us,us1000dnjq,2018-04-20T10:28:19.474Z,"8km S of Hennessey, Oklahoma",earthquake,0.9,2,0.062,90,reviewed,us,us
2018-04-19T10:13:34.006Z,37.1686,-117.6104,10.2,1.5,ml,14,127.45,0.07,0.1278,nn,nn00630941,2018-04-19T16:44:30.665Z,"60km E of Big Pine, California",earthquake,,1.6,0.24,7,reviewed,nn,nn
2018-04-19T10:11:07.311Z,37.1685,-117.5959,7.9,0.7,ml,8,196.63,0.076,0.151,nn,nn00630940,2018-04-19T16:35:11.911Z,"61km E of Big Pine, California",earthquake,,3.7,0.25,7,reviewed,nn,nn
2018-04-19T10:10:58.950Z,38.8325005,-122.7501678,0.98,1.06,md,8,183,0.01452,0.02,nc,nc73001261,2018-04-19T11:31:04.253Z,"3km WNW of Cobb, CA",earthquake,1.03,0.81,0.13,3,automatic,nc,nc
2018-04-19T10:10:41.550Z,38.8273315,-122.7526703,0.36,1.76,md,18,127,0.01108,0.03,nc,nc73001256,2018-04-19T11:05:02.125Z,"3km WNW of Cobb, CA",earthquake,0.22,0.4,0.14,5,automatic,nc,nc
2018-04-19T10:09:39.758Z,61.2823,-151.0212,54.1,1.8,ml,,,,0.68,ak,ak19243589,2018-04-19T10:13:27.389Z,"60km W of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-04-19T10:06:22.260Z,17.3018,-95.1249,112.05,4.8,mb,,134,3.036,1,us,us1000dnja,2018-04-19T10:29:11.170Z,"17km NNW of Palomares, Mexico",earthquake,7.4,7.1,0.027,425,reviewed,us,us
2018-04-19T10:05:13.110Z,37.5948333,-118.8465,6.99,1.09,md,26,81,0.01462,0.09,nc,nc73001251,2018-04-19T17:20:03.874Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.31,0.55,0.357,22,reviewed,nc,nc
2018-04-19T10:00:44.451Z,62.1715,-145.5508,26.2,1.4,ml,,,,0.66,ak,ak19243586,2018-04-19T10:08:34.788Z,"6km N of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-04-19T09:49:26.956Z,63.6429,-149.4642,112.6,1.9,ml,,,,0.5,ak,ak19243575,2018-04-19T09:53:37.213Z,"34km SW of Healy, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-04-19T09:44:19.990Z,47.9296667,-113.6876667,0.63,0.7,md,11,151,0.228,0.11,mb,mb80290679,2018-04-19T22:55:46.450Z,"32km ESE of Bigfork, Montana",earthquake,0.66,1.61,0.287,5,reviewed,mb,mb
2018-04-19T09:42:55.130Z,44.4403333,-110.9301667,3.91,1.86,ml,17,118,0.06846,0.18,uu,uu60279112,2018-04-19T14:28:00.000Z,"8km WSW of Old Faithful Geyser, Wyoming",earthquake,0.5,0.82,0.203,3,reviewed,uu,uu
2018-04-19T09:20:53.087Z,60.5484,-151.4081,50,1.5,ml,,,,0.51,ak,ak19243564,2018-04-19T09:23:33.820Z,"8km W of Kenai, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-04-19T09:08:45.340Z,33.5216667,-116.7858333,6.26,0.26,ml,13,95,0.05954,0.13,ci,ci37917983,2018-04-19T13:09:30.311Z,"11km WSW of Anza, CA",earthquake,0.32,0.98,0.112,8,reviewed,ci,ci
2018-04-19T09:05:56.710Z,38.8388329,-122.8270035,1.78,0.57,md,9,96,0.00663,0.02,nc,nc73001246,2018-04-19T10:12:03.292Z,"9km NW of The Geysers, CA",earthquake,0.33,0.67,0.01,2,automatic,nc,nc
2018-04-19T09:04:03.578Z,52.5054,-169.3412,25.1,2.6,ml,,,,0.38,ak,ak19243471,2018-04-19T18:04:24.202Z,"57km SSW of Nikolski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-19T08:54:11.046Z,38.3212,-118.6523,0,0.5,ml,5,257.2,0.135,0.1584,nn,nn00630966,2018-04-19T18:49:52.372Z,"22km S of Hawthorne, Nevada",earthquake,,0,0.22,2,reviewed,nn,nn
2018-04-19T08:53:17.900Z,46.8911667,-112.5165,11.56,0.07,md,9,108,0.174,0.13,mb,mb80290634,2018-04-19T13:58:44.740Z,"14km ESE of Lincoln, Montana",earthquake,0.64,0.86,0.372,3,reviewed,mb,mb
2018-04-19T08:50:13.020Z,33.5151667,-116.795,3.98,0.38,ml,18,56,0.06952,0.14,ci,ci37917975,2018-04-19T13:09:45.312Z,"10km NE of Aguanga, CA",earthquake,0.22,0.66,0.097,9,reviewed,ci,ci
2018-04-19T08:46:40.820Z,37.2728,-116.028,4.5,-0.3,ml,4,287.91,0.103,0.0461,nn,nn00630965,2018-04-19T18:49:51.997Z,"76km ENE of Beatty, Nevada",earthquake,,5.9,1.51,2,reviewed,nn,nn
2018-04-19T08:33:53.470Z,46.8673333,-112.5405,11.83,1.12,md,13,103,0.187,0.14,mb,mb80290629,2018-04-19T13:54:03.870Z,"14km SE of Lincoln, Montana",earthquake,0.52,0.71,0.231,13,reviewed,mb,mb
2018-04-19T08:33:18.050Z,33.4951667,-116.4956667,13.62,0.58,ml,33,122,0.06489,0.13,ci,ci37917967,2018-04-19T15:55:20.811Z,"18km ESE of Anza, CA",earthquake,0.22,0.4,0.171,9,reviewed,ci,ci
2018-04-19T08:32:11.250Z,33.492,-116.4935,14.07,0.66,ml,34,95,0.07245,0.17,ci,ci37917959,2018-04-19T15:44:11.455Z,"18km ESE of Anza, CA",earthquake,0.27,0.42,0.138,11,reviewed,ci,ci
2018-04-19T08:31:02.630Z,33.4905,-116.496,12.23,1.08,ml,23,94,0.06728,0.21,ci,ci37184684,2018-04-19T15:18:40.051Z,"18km ESE of Anza, CA",earthquake,0.37,0.83,0.083,5,reviewed,ci,ci
2018-04-19T08:30:52.090Z,33.4873333,-116.4976667,13.08,1.2,ml,60,76,0.07007,0.17,ci,ci37917951,2018-04-19T15:15:28.330Z,"18km ESE of Anza, CA",earthquake,0.18,0.26,0.151,37,reviewed,ci,ci
2018-04-19T08:27:38.240Z,33.4916667,-116.4908333,13.21,0.48,ml,30,95,0.06295,0.13,ci,ci37917943,2018-04-19T14:45:08.227Z,"18km ESE of Anza, CA",earthquake,0.21,0.38,0.13,10,reviewed,ci,ci
2018-04-19T08:25:36.110Z,38.308,-118.6178,0,0.4,ml,5,250.53,0.105,0.1569,nn,nn00630964,2018-04-19T18:32:23.614Z,"24km S of Hawthorne, Nevada",earthquake,,0,0.23,2,reviewed,nn,nn
2018-04-19T08:17:56.082Z,38.2707,-118.6388,9,-0.2,ml,3,314.69,0.107,0.0144,nn,nn00630963,2018-04-19T18:26:12.337Z,"28km S of Hawthorne, Nevada",earthquake,,38.4,0,1,reviewed,nn,nn
2018-04-19T08:16:18.640Z,-15.7372,-177.3663,414.27,4.3,mb,,108,4.821,1.06,us,us1000dni9,2018-04-19T08:43:24.040Z,"180km SSE of Sigave, Wallis and Futuna",earthquake,15.3,9,0.094,32,reviewed,us,us
2018-04-19T08:15:05.337Z,63.7091,-148.0022,13.2,1.3,ml,,,,0.31,ak,ak19243450,2018-04-19T08:22:27.289Z,"50km ESE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-19T08:12:52.631Z,39.5719,-119.9164,8.5,0.2,ml,3,180.14,0.05,0.0186,nn,nn00630962,2018-04-19T18:23:07.252Z,"6km N of Mogul, Nevada",earthquake,,7.1,0,1,reviewed,nn,nn
2018-04-19T07:49:50.030Z,19.2111667,-155.4168333,34.19,1.76,md,18,183,0.03194,0.11,hv,hv70085501,2018-04-19T18:56:28.340Z,"6km E of Pahala, Hawaii",earthquake,0.84,0.95,0.128,12,reviewed,hv,hv
2018-04-19T07:48:24.110Z,18.3406,-68.3693,108,3.23,md,6,144,1.3033,0.47,pr,pr2018109001,2018-04-19T12:42:11.379Z,"25km E of Boca de Yuma, Dominican Republic",earthquake,4.21,2.8,0.14,6,reviewed,pr,pr
2018-04-19T07:42:46.572Z,62.6528,-149.2971,44.1,2.2,ml,,,,0.73,ak,ak19243356,2018-04-19T07:48:52.565Z,"55km NE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-04-19T07:30:14.640Z,38.8139992,-122.8215027,1.54,1.33,md,17,67,0.007887,0.05,nc,nc73001216,2018-04-19T09:46:02.152Z,"7km NW of The Geysers, CA",earthquake,0.24,0.41,0.19,4,automatic,nc,nc
2018-04-19T07:27:38.430Z,37.1956667,-118.5925,12.53,1.4,md,23,227,0.1334,0.05,nc,nc73001206,2018-04-19T18:50:03.367Z,"20km WSW of Wilkerson, CA",earthquake,1.17,0.89,0.173,15,reviewed,nc,nc
2018-04-19T07:20:05.340Z,36.031,-97.905,4.08,3.2,mb_lg,,23,0.102,0.18,us,us1000dnhf,2018-04-20T03:04:00.660Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,3.8,0.046,125,reviewed,us,us
2018-04-19T07:15:44.392Z,64.7311,-148.5263,10,0.5,ml,,,,0.21,ak,ak19243346,2018-04-19T07:31:14.510Z,"27km WSW of Ester, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-04-19T07:09:52.836Z,39.9322,-120.8035,0,0.7,ml,8,109.43,0.081,0.0816,nn,nn00630961,2018-04-19T18:16:57.597Z,"8km E of East Quincy, California",earthquake,,30.6,0.25,2,reviewed,nn,nn
2018-04-19T07:07:29.320Z,38.8380013,-122.8381653,1.67,0.95,md,9,147,0.002172,0.04,nc,nc73001201,2018-04-19T07:34:03.348Z,"10km NW of The Geysers, CA",earthquake,0.41,0.64,0.07,2,automatic,nc,nc
2018-04-19T07:05:06.110Z,44.2418333,-110.8088333,7.31,1.05,md,10,159,0.02933,0.25,uu,uu60279107,2018-04-19T18:55:12.800Z,"24km S of Old Faithful Geyser, Wyoming",earthquake,0.97,0.88,0.345,5,reviewed,uu,uu
2018-04-19T07:04:35.280Z,50.9977,-178.3673,35,4.1,mb,,206,1.516,0.89,us,us1000dnh4,2018-04-19T17:37:58.319Z,"59km ESE of Amatignak Island, Alaska",earthquake,13.4,2,0.069,58,reviewed,us,us
2018-04-19T06:42:06.830Z,46.8968333,-112.5286667,11.08,0.17,md,11,110,0.18,0.06,mb,mb80290619,2018-04-19T14:04:21.460Z,"13km ESE of Lincoln, Montana",earthquake,0.49,1.05,0.291,2,reviewed,mb,mb
2018-04-19T06:36:34.690Z,36.4368,-98.7875,5,3.8,mb_lg,,110,0.055,0.22,us,us1000dngm,2018-04-19T18:55:54.720Z,"33km NW of Fairview, Oklahoma",earthquake,1.3,1.6,0.045,129,reviewed,us,us
2018-04-19T06:34:47.080Z,28.3587,51.6184,10,5.5,mww,,43,5.328,0.93,us,us1000dngn,2018-04-19T23:17:40.538Z,"101km SE of Bandar Bushehr, Iran",earthquake,7.3,1.8,0.073,18,reviewed,us,us
2018-04-19T06:23:02.330Z,38.8165016,-122.8168335,1.46,1.57,md,21,66,0.008675,0.04,nc,nc73001196,2018-04-19T08:26:02.732Z,"7km NW of The Geysers, CA",earthquake,0.2,0.33,0.09,5,automatic,nc,nc
2018-04-19T06:18:09.260Z,44.2415,-110.818,7.01,1.1,md,9,162,0.03105,0.22,uu,uu60279092,2018-04-19T19:21:55.320Z,"24km S of Old Faithful Geyser, Wyoming",earthquake,1.14,0.84,0.356,5,reviewed,uu,uu
2018-04-19T06:16:42.460Z,18.4875,-67.5151,20,2.57,md,5,299,0.1091,0.3,pr,pr2018109000,2018-04-19T08:23:41.426Z,"32km WNW of Rincon, Puerto Rico",earthquake,2.029,2.07,0.22,4,reviewed,pr,pr
2018-04-19T06:02:27.120Z,55.5491,-149.2236,7,3.6,mb,,167,2.814,0.63,us,us1000dngj,2018-04-19T06:33:25.040Z,"Gulf of Alaska",earthquake,9.1,7.6,0.352,2,reviewed,us,us
2018-04-19T05:54:27.216Z,63.2279,-150.4366,97,1.5,ml,,,,0.62,ak,ak19243235,2018-04-19T05:58:54.767Z,"76km WSW of Cantwell, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-04-19T05:51:22.847Z,51.6794,-179.2611,82.5,3,ml,,,,0.23,ak,ak19243237,2018-04-19T17:30:36.246Z,"47km NNW of Amatignak Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
